show_id,type,title,country,release_year,description,
80065327,Movie,The Breakup Playlist,Philippines,2015,A rock musician and a law student whose true passion is music fall in love and pursue a romance that complicates both of their blossoming careers.,
81010872,Movie,The Mistress,Philippines,2012,The mistress of a wealthy businessman is torn between her loyalty to him and her love for a young architect connected to her in unexpected ways.,
70123648,Movie,The Only Mother To You All,Philippines,2008,"Raising her large family alone after her husband's death, Ina searches for work and finally lands the most unlikely job: president of the Philippines.",
80177416,TV Show,Unsolved,United States,2018,Ride along for a dramatized version of the real-life investigations into the murders of rap icons Tupac Shakur and Biggie Smalls.,
70127628,Movie,You Changed My Life,Philippines,2009,"Laida and Miggy think they've found perfect happiness with each other, until their burgeoning careers force them into a long-distance relationship.",
80050106,Movie,You're My Boss,Philippines,2015,"Pong, a corporate assistant, poses as his company’s president in order to help Georgina, a marketing executive, close a crucial business deal.",
80220000,Movie,Derren Brown: The Push,United Kingdom,2018,Mentalist Derren Brown engineers an audacious social experiment demonstrating how manipulation can lead an ordinary person to commit an appalling act.,
80134779,Movie,Marlon Wayans: Woke-ish,United States,2018,"Rollicking, outrageous and audacious, Marlon Wayans gets raw on racism, age-appropriate rap rhymes, gay rights, raising kids and even the Kardashians.",
80159955,Movie,Force 2,India,2016,"An ex-cop investigates the death of his best friend and two other spies, killings that lead to a mole operating from India's embassy in Budapest.",
80013282,Movie,Ralphie May: Unruly,United States,2015,"Filmed in front of a raucous crowd, comedian Ralphie May unleashes his hilariously raunchy perspective in his first Netflix original stand-up special.",
70167133,Movie,Our Idiot Brother,United States,2011,A seemingly clueless idealist relies on his exasperated sisters for shelter and support after his girlfriend dumps him and his dog is taken away.,
70039645,Movie,Zach Galifianakis: Live at the Purple Onion,United States,2006,"The unorthodox, piano-playing stand-up star Zach Galifianakis makes a splash on the scene and serves up a healthy dose of his signature wit.",
80214583,Movie,People You May Know,United States,2017,"A shy luddite gains fame, attention and friends after he uses photoshop skills to create a fake glamorous life on social media.",
80213299,Movie,The Heyday of the Insensitive Bastards,United States,2017,An all-star cast brings to life the short stories of author Robert Boswell in this anthology series of vignettes set in modern-day America.,
80214579,Movie,The Rift: The Dark Side of the Moon,"Serbia, South Korea, Slovenia",2016,"When a team of special agents is sent to recover the wreckage of a downed satellite in Serbia, their mission takes a horrifying turn.",
80170119,Movie,Winnie,"France, Netherlands, South Africa, Finland",2017,"Winnie Mandela speaks about her extraordinary and controversial career, from her early life to her marriage to her ongoing efforts to end apartheid.",
80119235,Movie,Jonas,Brazil,2015,"During Carnival, two teens from different classes meet years after being kept apart. Bad decisions lead the boy to hide with the girl inside a float.",
80039717,Movie,"Crouching Tiger, Hidden Dragon: Sword of Destiny","China, United States",2016,Renowned warrior Yu Shu-Lien comes out of retirement to keep the legendary Green Destiny sword away from villainous warlord Hades Dai.,
80016401,Movie,The Look of Silence,"Denmark, Indonesia, Finland, Norway, United Kingdom, Israel, France, United States, Germany, Netherlands",2014,"In a society terrorized into silence, the brother of a 1960s Indonesian genocide victim learns the identity of his murderers and confronts them.",
70278931,Movie,Blue Ruin,"United States, France",2013,"Bad news from the past unhinges vagabond Dwight Evans, sending him on a mission of bloody retribution that takes him to his childhood hometown.",
70305955,Movie,Dolphin Tale 2,United States,2014,"Winter the dolphin, who survived a tragic injury by receiving a prosthetic tail, bonds with an orphaned baby dolphin after her beloved pool mate dies.",
81051693,Movie,Life of An Outcast,India,2018,"When authorities jail his son for rejecting religious bias, a poor father’s struggle to bail him out highlights rural India’s enduring casteism.",
80109295,Movie,Veronica,Spain,2017,"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.",
80046599,TV Show,Dueños del paraíso,"United States, Chile",2015,"When Anastasia Cardona's drug lord husband is murdered, she inherits his cocaine empire, leading to a life of wealth, power, violence and betrayal.",
80071048,Movie,Operações Especiais,Brazil,2015,"In a crime-plagued area of Rio de Janeiro, a team of honest cops, including a determined rookie, fights corruption and mistrust on all sides.",
70299043,TV Show,Attack on Titan,Japan,2013,"With his hometown in ruins, young Eren Yeager becomes determined to fight back against the giant Titans that threaten to destroy the human race.",
80002073,Movie,Ghost Pain,Japan,2013,"World War IV is over, but a bomb has gone off in Newport City, killing a major arms dealer who may have ties with the mysterious 501 Organization.",
80021983,Movie,Ghost Tears,Japan,2014,"As Motoko and Batou attempt to thwart a mysterious terrorist group, Togusa tracks the killer of a man with a prosthetic leg made by Mermaid's Leg.",
80002074,Movie,Ghost Whispers,Japan,2013,"Freed of her responsibilities for the 501 Organization, Motoko must now learn how to take orders from Aramaki.",
80100937,Movie,I Don't Feel at Home in This World Anymore,United States,2017,A timid nursing assistant gets a new lease on life when she and a neighborhood loner track down the degenerates who broke into her house.,
80081863,TV Show,Legend Quest,Mexico,2017,"When an evil force threatens his village, a gifted teen who can talk to ghosts puts his skills to good use, one legend at a time.",
80155793,TV Show,The Sound of Your Heart,South Korea,2016,"Based on Korea's longest-running webtoon series, this comedy follows the ridiculous daily lives of a cartoonist, his girlfriend and his subpar family.",
80023667,Movie,Marvel Super Hero Adventures: Frost Fight!,United States,2015,"In this Christmas-themed special, Captain America and the Avengers battle Loki and Ymir, who plot to steal Santa Claus' powers and conquer the world.",
80191608,Movie,The Photographer Of Mauthausen,Spain,2018,A Catalán prisoner at a Nazi concentration camp uses his office job to steal photo negatives of the atrocities committed there. Based on true events.,
80163279,TV Show,Best Lover,,2016,"Two young stars with different backgrounds and agendas enter into a fake marriage to advance their careers, until the fake starts turning real.",
80119233,Movie,Mute,"United Kingdom, Germany",2018,"When his girlfriend vanishes, a mute man ventures into a near-future Berlin's seamy underworld, where his actions speak louder than words.",
80117555,TV Show,Seven Seconds,United States,2018,The death of a 15-year-old African American boy in Jersey City sets off a police cover-up and a search for the truth.,
80184208,TV Show,Timeline,,2014,"Firsthand accounts, re-enactments and computer-generated graphics retell in detail Thailand's biggest news stories from the past.",
80170368,TV Show,Ugly Delicious,United States,2018,"All the flavor. None of the BS. Star chef David Chang leads friends on a mouthwatering, cross-cultural hunt for the world's most satisfying grub.",
80100261,Movie,Kill Command,United Kingdom,2016,"On a remote island, elite soldiers discover their training exercise is actually an experimental death trap teeming with efficiently lethal robots.",
80097376,Movie,The Lovers and the Despot,United Kingdom,2016,This firsthand account tells of two kidnapped South Korean movie professionals who became the unwilling personal filmmakers of dictator Kim Jong-il.,
80992973,Movie,Bert Kreischer: The Machine,United States,2016,"From his run-in with a grizzly bear to partying with the Russian mafia, the shirtless comic returns with laugh-out-loud tales in this stand-up special.",
81026327,Movie,Firebrand,India,2019,"While she successfully advocates for her female clients in difficult divorce cases, a lawyer’s trauma from sexual assault impacts her own marriage.",
